time,text
21:07:00,"with the clock standing at 9:07pm, Aaron belted a pitch from Downing over the leftfield— Rbaugh&Hoppel—http://bit.ly/1hRkG4t—#twitterfiction"
21:08:00,It turned out that Nixon had died at 9:08 pm—Kenneth T. Walsh—http://bit.ly/1eDvYuy—#twitterfiction
21:09:00,9:09 p.m. Lumby man on Pine Street reported sauna heating up out of control—Fraser—http://bit.ly/1djs6Od—#twitterfiction
21:10:00,The last human interaction with Sollecitos computer that night was at 9:10 pm—Nina Burleigh—http://bit.ly/1gK2qtd—#twitterfiction
21:11:00,"I look at the clock, it's 9:11 pm It'll be dark enough for me to go out now.—Charlie Huston—http://bit.ly/1eNYkgQ—#twitterfiction"
21:12:00,9:12 All the way south through Hermosillo & beyond I struggled to compose a letter to my mother—Payne—http://bit.ly/1cjATBU—#twitterfiction
21:13:00,Banks knew that the emergency call had been logged in at 9:13 pm “Where did you call from?”—P.Robinson—http://bit.ly/1pNEETk—#twitterfiction
21:14:00,"Scheer at 9:14 pm. ordered: ""Our own main body is to proceed in.—Robert Cowley—http://bit.ly/1mUK38F—#twitterfiction"
21:15:00,"At 9:15 on Mar 3, he assembled his colleagues on the Board for the third time that day—Liaquat Ahamed—http://bit.ly/1mUd4l6—#twitterfiction"
21:16:00,Sent: Thurs 9:16 funny you should ask. my agent just called. he said we have a meeting—L.Schreiber—http://bit.ly/1kmrifX—#twitterfiction
21:17:00, 9:17 pm— 9:54 pm are you drinking my leg? into each miracle some prat must fail —Bernard Wolfe—http://bit.ly/1mURgWg—#twitterfiction
21:18:00,At 9:18 on Jan 3 a man had phoned police headquarters and said he had just heard a shot fired—R.Stout—http://bit.ly/1mTGPCx—#twitterfiction
21:19:00,"Went downhill very rapidly, expired 9:19pm. Permission for autopsy could not be obtained—Peter Behrens—http://bit.ly/1i4Y9pk—#twitterfiction"
21:20:00,9:20 PM Air Control Center in Brasilia iinforms the Air Defense Command about the situation—D.Berliner—http://bit.ly/1dQUB2B—#twitterfiction
21:21:00,"A time stamp said it was 9:21 pm, and frightened bystanders were running—Horwitz&Ruane—http://bit.ly/OOpfEo—#twitterfiction"
21:22:00,Seventy-seven people have been treated at Presbyterian Hospital since 9:22 pm —Echo Heron—http://bit.ly/NInDLi—#twitterfiction
21:23:00,It was 9:23 pm. O'Flaherty silently cursed. The skinny Soviet spy was eluding their grasp—David Wise—http://bit.ly/1pNlT2x—#twitterfiction
21:24:00,9:24 pm. Paulie had made it to ringside sliding in behind a reporter—Leo Rutman—http://bit.ly/1cjVsxS—#twitterfiction
21:25:00,TV performance Date: 13 October 1963 Time: 8:25-9:25 pm. Location: London Palladium—John C. Winn—http://bit.ly/1mNLtoR—#twitterfiction
21:26:00,"At 9:26 pm. So early! But I couldn't fall asleep, so I looked at the anonymous letters again—M.Wildner—http://bit.ly/1gJTxzF—#twitterfiction"
21:27:00,"At 9:27, the night of the Wisconsin primary, ABCTV, wanting to be first, rushed on the air—@kenauletta—http://bit.ly/1fzvNMg—#twitterfiction"
21:28:00,The motorcade left...eturning to the White House around 9:28 pm—Ronald Kessler—http://bit.ly/1ofkZYX—#twitterfiction
21:29:00,"At 9:29 pm., Gilberto Lopez appeared again, on foot, but with a bold new approach—David Wise—http://bit.ly/1dOzeiA—#twitterfiction"
21:30:00,"deliberations end at 9:30. The judge said that he would consider it, & the long wait cont'd—S.Phillips—http://bit.ly/1kFDshc—#twitterfiction"
21:31:00,9:31 pm. I'm already in bed. Mom was almost on time. My T-shirt was sticking to me all day—M.Wildner—http://bit.ly/1lsjZUg—#twitterfiction
21:32:00,"“Talked to Tommy,” Sullivan wrote back to Nuland at 9:32 p.m. “Wecan make edits.” —Allen&Parnes—http://bit.ly/1kBJDG9—#twitterfiction"
21:33:00,Fri 9:33 My two roommates had left for the weekend... put the final punctuation to my hair—L.Schreiber—http://bit.ly/1fzn64B—#twitterfiction
21:34:00,"9:34 PM. 'This is ridiculous,' said Ben, getting up. 'We can't just sit here. —Sam Enthoven—http://bit.ly/1pNFShj—#twitterfiction"
21:35:00,9:35 pm: Thinking of Sam. It all went very quickly.—Arianne Cohen—http://bit.ly/1hQDDV8—#twitterfiction
21:36:00,"9:36 pm, two hours and thirty—six minutes after her husband was supposed to be home—Ameera Al Hakawati—http://bit.ly/1eESsew—#twitterfiction"
21:37:00,"That notice read: The Holy Father died this evening at 9:37 pm in his private apartment.—J.Allen, Jr.—http://bit.ly/1eNWCfJ—#twitterfiction"
21:38:00,9:38 Timberline Ski Area OR The lights of the city of Hood River spread out along the Columbia—D.Smith—http://bit.ly/1hUnYnK—#twitterfiction
21:39:00,At precisely 9:39 PM. the movie let out up the street and a commotion could be heard—Ted Gup—http://bit.ly/1d9Hf4I—#twitterfiction
21:40:00,Staff Sergeant Mark Wright and Superintendent John Carson spoke on the phone at 9:40—P.Edwards—http://bit.ly/1fzygGv—#twitterfiction
21:41:00,"Paul VI died at 9:41 on Sun evening, Aug 6, and the first word came from the Associated Press—J.Allen—http://bit.ly/1hAeGOK—#twitterfiction"
21:42:00,It was 9:42 pm. She took a breath to settle her nerves. And she waited—Richard Fortey—http://bit.ly/1ohNSUu—#twitterfiction
21:43:00,Our flight was due to take off at 9:43 p.m—Marsha Marks—http://bit.ly/NKvacB—#twitterfiction
21:44:00,At 9:44 the Hercules lifted off from Riyadh and turned her blunt nose to the north—Frederick Forsyth—http://bit.ly/1cuN9K8—#twitterfiction
21:45:00,At 9:45 pm we were called back to the courtroom. There had been no note—Steven J. Phillips—http://bit.ly/1hAq798—#twitterfiction
21:46:00,"they managed to invade every room in the house, damaging everything they touched. At 9:46 pm—R.Cormier—http://bit.ly/1dQOtHE—#twitterfiction"
21:47:00,Authorities were called to the house of Mary Walters last night at 9:47 pm—Lisa Papademetriou—http://bit.ly/1hQnnU6—#twitterfiction
21:48:00,He slipped Miles Davis into the Chevy'sCD player and glanced at the clock 9:48 p.m—Scott Thornley—http://bit.ly/1dQOlrG—#twitterfiction
21:49:00,"By 9:49 pm, she has finished repeatedly rearranging the food on her plate—Ameera Al Hakawati—http://bit.ly/1fSsjc9—#twitterfiction"
21:50:00,Leave school by 9:50 pm to catch 10:22 home. Arrive home at 11:35. Ouch.—Cameron Stracher—http://bit.ly/1fyZC5m—#twitterfiction
21:51:00, 9:51 p.m. Matt Wilson advised to advise Gary Smith that we are taping Maloney—Gary Stephen Ross—http://bit.ly/1gLqo7g—#twitterfiction
21:52:00,9:52 pm. No studying tonight; I'm too much on edge to worry about the hydrogen atom.—C.D. Payne—http://bit.ly/1hReKsg—#twitterfiction
21:53:00,"It was 9:53 pm, and Vinnie had come out to listen to the noise from the bar—John Shirley—http://bit.ly/1kG47u0—#twitterfiction"
21:54:00,"At 8:54 pm. in Texas (9:54 pm.in theEast), CNN andCBS News retracted the Florida call—Peter Baker—http://bit.ly/1hwgNnv—#twitterfiction"
21:55:00,the force of his own weight falling on his Wenger Swiss Army watch caused it to stop at 9:55—M.Orth—http://bit.ly/1hB5FoO—#twitterfiction
21:56:00,"At 9:56, inside the corral of police vehicles, Carson distributed the police master plan—Peter Edwards—http://bit.ly/1eDvFQp—#twitterfiction"
21:57:00,"WHO THINK THEMSELVES INNOCENT OFTEN DIE TOO. The email was sent yesterday evening, at 9:57—C.Jungersen—http://bit.ly/1fTIrtX—#twitterfiction"
21:58:00,"9:58PM, when I gave the signal and the Presidential seal appeared, I felt distinctly queasy—F.Friendly—http://bit.ly/1hUnaPM—#twitterfiction"
21:59:00,9:59 pm— Notice the bar has gotten really loud. Linda asks me to go to a party with her—Robert Lanham—http://bit.ly/1eEyyQR—#twitterfiction
22:00:00,"“Ten o'clock,” she remarked, apparently finding the time on the ceiling—F. Scott Fitzgerald—http://bit.ly/1hRLsuY—#twitterfiction"
22:01:00,"This makes 10:01 pm a particularly busy time in the world of bike racers—Tyler Hamilton, ‎Daniel Coyle—http://bit.ly/1eDQvPD—#twitterfiction"
22:02:00,It was now 10:02 P.M. He has less than two hours. Mal'akh went upstairs—Dan Brown—http://bit.ly/MFoKuu—#twitterfiction
22:03:00,(Moon in Gemini to Cancer 10:03 pm). You and a family member could exchange some cross words—BDD—http://bit.ly/1gJFU3w—#twitterfiction
22:04:00,"I check my watch: 10:04 pm. Four minutes past polite calling hours, but this is an emergency—G. Wood—http://bit.ly/1pMtIFA—#twitterfiction"
22:05:00,My friend Paulette gets a call from her twin brother every year at 10:05 pm.—Jennifer Trainer Thompson—http://bit.ly/1jJK5PF—#twitterfiction
22:06:00,"At 10:06 pm, radios crackled across the beautiful city of Dresden. The bombers were there.—R.Hansen—http://bit.ly/1eNP0tp—#twitterfiction"
22:07:00,Orville Freeman made the nominating speech for Kennedy...no difference...by 10:07 pm—Kitty Kelley—http://bit.ly/1mTM98U—#twitterfiction
22:08:00,"On her second westbound crossing, the Olympic had reached the lightship at 10:08 pm—Hugh Brewster—http://bit.ly/1bWhx5i—#twitterfiction"
22:09:00,10:09 pm: Text. She's been to a nudist beach where 'unfortunately' there weren't many nudists—A.Cohen—http://bit.ly/1pNu1A7—#twitterfiction
22:10:00,10:10 PM. The door to the monitor room was solid and fitted well in its frame—Sam Enthoven—http://bit.ly/NipwP2—#twitterfiction
22:11:00,"At 10:11 pm, Deborah Johnstone and Colin enter the Abbey Lounge, walking like cowboys—Adam Felber—http://bit.ly/1eEFcGO—#twitterfiction"
22:12:00,at 10:12 p.m. on 29 September instructs the Rossbach line to steam east-northeast—Bercuson&Herwig—http://bit.ly/1eI1Dek—#twitterfiction
22:13:00,10:13 Booth...knew audience laughter would muffle the sound...shot Lincoln behind the left ear—WMiller—http://bit.ly/1kJttay—#twitterfiction
22:14:00,At 10:14 MacArthur gave the order to advance...a tear gas barrage the cavalry swept the camp—J.Smith—http://bit.ly/1bWPkva—#twitterfiction
22:15:00,Girls on a late pass had to report at 10:15 pm.—Sudeep Nagarkar—http://bit.ly/MFpOhU—#twitterfiction
22:16:00,"At 10:16 pm, Bush said from the Oval Office, “My fellow citizens...""—Ronald Kessler—http://bit.ly/1kmtX9z—#twitterfiction"
22:17:00,"At 10:17 pm, John Muhammad placed a telephone call from an Exxon—Horwitz&Ruane—http://bit.ly/1hvd8Gj—#twitterfiction"
22:18:00,"death was declared at 10:18 pm., the thirteen minutes in between were just bookkeeping—Joan Didion—http://bit.ly/1mNGwg1—#twitterfiction"
22:19:00,"Shortly before 10:19, seismograph machines ... registered two tremors, seven seconds apart—J.Campbell—http://bit.ly/1hvir8F—#twitterfiction"
22:20:00,"But she often worked until 10:20 p.m., although the foreman punched her time card out at 6:15—P.Berton—http://bit.ly/1f4qBEO—#twitterfiction"
22:21:00,but she got it anyhow when she reached the bottom of the clippings file at 10:21 pm—Michele Jaffe—http://bit.ly/1hR9rsY—#twitterfiction
22:22:00,"Sat c. 2221h., Lenz found a miniature bird that had fallen out of some nest and was sitting bald—dfw—http://bit.ly/1kBLsTo—#twitterfiction"
22:23:00,"When the phone rang at 10:23 pm, Linda Tripp was waiting for it.—@IsikoffNBC—http://bit.ly/1og8A7a—#twitterfiction"
22:24:00,At 10:24 pm.—only twenty-two minutes later—the bill was approved—Pat Choate—http://bit.ly/1i2RKLs—#twitterfiction
22:25:00,"Submarine trackers reported “a reliable contact"" at 10:25 pm. and called in the patrol—@coldwartweets—http://bit.ly/OOnMhu—#twitterfiction"
22:26:00,"AT 10:26 pm, HAVING finished the piece on Stella...I stood in the humid dark.—Gail Godwin—http://bit.ly/1bWR6wg—#twitterfiction"
22:27:00,One of his phones rang at 10:27 pm. There was a conversation that lasted two minutes—@declan_hill—http://bit.ly/1jJASH1—#twitterfiction
22:28:00,10:28 pm Sheeni is well and happy. She has spoken to her parents—C.D. Payne—http://bit.ly/1dOOAUa—#twitterfiction
22:29:00," at 10:29 pm, Lt. Allison M. Levy saw red, white, and green very flares—James D. Hornfischer—http://bit.ly/1i2TTXp—#twitterfiction"
22:30:00,She looked at the clock; it was ten thirty...she could be at his house in less than an hour—C.—http://bit.ly/1ihGeMl—#twitterfiction
22:31:00,Calls began at 10:31 p.m. Numbers started flashing on our common switchboard—Chetan Bhagat—http://bit.ly/1kJnXVg—#twitterfiction
22:32:00,10:32 pm. — Nose zit update—@rayadverb—http://bit.ly/1cuKhgk—#twitterfiction
22:33:00,Randy motions to me that the limo is waiting. It's 10:33 pm. The limo is white—Turney Duff—http://bit.ly/1pNDHdT—#twitterfiction
22:34:00,"10:34 pm. Gage felt the boy's release, and lay back on his bed to relax. —Echo Heron—http://bit.ly/MFjG9x—#twitterfiction"
22:35:00,"at 10:35 pm, addressing his guests, including Wayne Newton and his date, @BrookeShields—Joan Didion—http://bit.ly/1hvlgqk—#twitterfiction"
22:36:00,In Washington it was 10:36 pm. Saturday night. At a supersecret operations center...—Wise&Ross—http://bit.ly/1eEzwwx—#twitterfiction
22:37:00,two more Viet Cong ambled into the ambush zone at 10:37 pm —Shelby L. Stanton—http://bit.ly/1ckeXGA—#twitterfiction
22:38:00,"10:38 on Mar 3, 1953, in a one-story brick building at the end of Olden Lane in Princeton—George Dyson—http://bit.ly/1d9rHhc—#twitterfiction"
22:39:00,"The American called her from the questura at 10:39 pm, and Filomena answered—Nina Burleigh—http://bit.ly/1mU9eZe—#twitterfiction"
22:40:00,His remains were released to the mortuary at 10:40 pm—Joseph Wambaugh—http://bit.ly/1kG4Dbq—#twitterfiction
22:41:00,"at 10:41 pm., Jellicoe was informed—accurately—“German battle fleet ordered home...""—R.Massie—http://bit.ly/1fS6U2Y—#twitterfiction"
22:42:00,"Reid was insisting on a vote. It came at 10:42 pm, on the floor of the US Senate—@IngrassiaReuter—http://bit.ly/NhVRpe—#twitterfiction"
22:43:00,A modern expert has calculated that high water was at 10:43 pm that night. —John Guy—http://bit.ly/1gK6KbT—#twitterfiction
22:44:00,A bleeding woman arrives at 10:44 pm...The patient puts her hand under her head...—Martin Louis Gross—http://bit.ly/1gK1uFa—#twitterfiction
22:45:00,10:45 pm: spinach salad + oyster starter —@tferriss—http://bit.ly/1jJDoNs—#twitterfiction
22:46:00,"Carson told other OPP officers at 10:46, according to a police log from the command post.—P.Edwards—http://bit.ly/1fzbRcm—#twitterfiction"
22:47:00,Coyne said the officer told him that the jet aircraft had landed by 10:47 the previous night—P.Klass—http://bit.ly/1g25vD8—#twitterfiction
22:48:00,others inside the blockhouse witnessed the ignition flame at 10:48 pm—Michael J. Neufeld—http://bit.ly/1mU5uXw—#twitterfiction
22:49:00,"10:49 PM. 'How – how did that happen?' asked Samantha, panting, pointing at the door.—Sam Enthoven—http://bit.ly/1pMrwxU—#twitterfiction"
22:50:00,10:50 pm. I checked all three watches. Still ticking! —Phil Callaway—http://bit.ly/1mNNu4p—#twitterfiction
22:51:00,"Moonrise, Boise 10:51 pm.,MST Further astronomical data may be found—Judson D. Hale—http://bit.ly/OP7t49—#twitterfiction"
22:52:00,They started up again at 10:52 with more questions about Reid's movements—William Marsden ‎Julian Sher—http://bit.ly/1eDAYzc—#twitterfiction
22:53:00,Time: 10:53 p.m. Bahr takes a last look through the scope over his stern post.—Bercuson&Herwig—http://bit.ly/1jKIF7n—#twitterfiction
22:54:00,10:54 pm. on 29 September Admiral U-boats directs his patrol line to spread out—Bercuson&Herwig—http://bit.ly/1i2Mg3s—#twitterfiction
22:55:00,The first time anyone saw Simpson thereafter is around 10:55 pm—Vincent Bugliosi—http://bit.ly/1hAXY1V—#twitterfiction
22:56:00,"At 10:56 pm., Sharon was wheeled into the trauma unit at Hadassah University—Nir Hefez, ‎Gadi Bloom—http://bit.ly/1gK3aOW—#twitterfiction"
22:57:00,"The next night at 10:57 pm, a man wearing a black coat with red silk lining turned on Melrose—A.Vachss—http://bit.ly/1d9JiWi—#twitterfiction"
22:58:00,A report from 10:58 pm. Three more tries and an incident report appeared on the screen—Charles Kenney—http://bit.ly/1hAIMSa—#twitterfiction
